PlayTime	637447942453198855
TimeScale	1
CircuitName	OvalTrack
CircuitId	f7f6758f18cd145722af32d2174f27c6
CircuitVersion	0	//circuit.Version未完成
CircuitLength	278.9362
PlayerName	欧阳双钻_KartClassic_0
CarName	欧阳双钻_KartClassic_0
AgentName	ArcadeKartAgent	//AgentName未完成
ModelName	AI_Racer1	//ModelName未完成
ModelMD5	ModelMD5未完成
BehaviorType	1	//0-Default 1-HeuristicOnly 2-InferenceOnly
TotalLapCount	1
MatchId	20201228231721_fad7c97b65cad21de050cef80b34ce9b
TotalCarCount	1
CircuitPosition	0.0,0.0,0.0

AgentActions	79787	0,0
CarStatus	11618460	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	11708221	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	11788012	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
AgentActions	11867792	0,0
CarStatus	11867792	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	11867792	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	11957550	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	12037295	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12117128	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12196910	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12276699	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	12356492	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	12446244	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12525989	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12605781	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12695575	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	12775365	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
AgentActions	12855152	0,0
CarStatus	12855152	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	12855152	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	12934941	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	13024694	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	13104486	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	13194244	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	13274035	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	13353816	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	13433562	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	13523322	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
